,year,month,tmax,tmin,af,rain,sun,station,day,datetime
3863,1923.0,11.0,5.5,0.5,14.0,121.2,55.8,bradford,1,1923-11-01
3864,1923.0,12.0,5.5,0.5,14.0,87.2,33.8,bradford,1,1923-12-01
3865,1924.0,1.0,6.0,1.1,9.0,67.0,27.1,bradford,1,1924-01-01
3866,1924.0,2.0,5.2,0.9,10.0,22.6,39.0,bradford,1,1924-02-01
3867,1924.0,3.0,6.6,-1.3,21.0,38.0,90.5,bradford,1,1924-03-01
3868,1924.0,4.0,9.7,2.3,7.0,52.5,92.3,bradford,1,1924-04-01
3869,1924.0,5.0,13.8,7.0,0.0,118.1,116.5,bradford,1,1924-05-01
3870,1924.0,6.0,16.7,9.4,0.0,46.6,152.5,bradford,1,1924-06-01
3871,1924.0,7.0,18.0,10.9,0.0,86.2,181.2,bradford,1,1924-07-01
3872,1924.0,8.0,16.7,10.0,0.0,72.7,135.3,bradford,1,1924-08-01
3873,1924.0,9.0,15.9,10.2,0.0,87.9,128.6,bradford,1,1924-09-01
3874,1924.0,10.0,12.4,6.7,1.0,76.4,64.3,bradford,1,1924-10-01
3875,1924.0,11.0,8.9,4.5,2.0,67.8,28.0,bradford,1,1924-11-01
3876,1924.0,12.0,9.0,4.8,1.0,108.3,13.8,bradford,1,1924-12-01
3877,1925.0,1.0,7.3,2.2,3.0,108.4,25.3,bradford,1,1925-01-01
3878,1925.0,2.0,6.8,1.4,7.0,143.9,57.5,bradford,1,1925-02-01
3879,1925.0,3.0,7.3,1.8,8.0,26.5,91.9,bradford,1,1925-03-01
3880,1925.0,4.0,10.3,3.4,2.0,70.7,125.0,bradford,1,1925-04-01
3881,1925.0,5.0,14.6,7.2,1.0,113.9,106.0,bradford,1,1925-05-01
3882,1925.0,6.0,18.9,9.2,0.0,2.1,205.3,bradford,1,1925-06-01
3883,1925.0,7.0,20.8,12.1,0.0,26.8,176.5,bradford,1,1925-07-01
3884,1925.0,8.0,18.8,11.7,0.0,92.5,132.4,bradford,1,1925-08-01
3885,1925.0,9.0,14.3,7.5,0.0,67.4,115.9,bradford,1,1925-09-01
3886,1925.0,10.0,13.0,6.4,0.0,92.8,80.9,bradford,1,1925-10-01
3887,1925.0,11.0,5.8,-0.2,19.0,60.3,52.8,bradford,1,1925-11-01
3888,1925.0,12.0,4.6,-0.8,18.0,130.9,34.9,bradford,1,1925-12-01
3889,1926.0,1.0,6.7,1.5,9.0,99.1,9.8,bradford,1,1926-01-01
3890,1926.0,2.0,8.2,3.5,4.0,66.8,35.8,bradford,1,1926-02-01
3891,1926.0,3.0,8.5,3.1,3.0,34.6,80.5,bradford,1,1926-03-01
3892,1926.0,4.0,12.3,4.9,0.0,37.3,99.4,bradford,1,1926-04-01
3893,1926.0,5.0,13.1,4.6,0.0,71.9,134.2,bradford,1,1926-05-01
3894,1926.0,6.0,17.2,8.3,0.0,75.2,161.7,bradford,1,1926-06-01
3895,1926.0,7.0,20.2,12.3,0.0,54.1,152.8,bradford,1,1926-07-01
3896,1926.0,8.0,19.3,11.0,0.0,77.0,197.8,bradford,1,1926-08-01
3897,1926.0,9.0,17.1,9.6,0.0,46.2,119.4,bradford,1,1926-09-01
3898,1926.0,10.0,10.5,4.1,7.0,91.9,105.3,bradford,1,1926-10-01
3899,1926.0,11.0,7.7,2.2,4.0,147.9,36.2,bradford,1,1926-11-01
3900,1926.0,12.0,6.4,1.6,8.0,26.9,46.3,bradford,1,1926-12-01
3901,1927.0,1.0,6.7,1.9,7.0,75.9,24.4,bradford,1,1927-01-01
3902,1927.0,2.0,6.6,0.6,16.0,40.2,37.1,bradford,1,1927-02-01
3903,1927.0,3.0,9.5,3.5,1.0,79.6,83.3,bradford,1,1927-03-01
3904,1927.0,4.0,10.2,3.8,2.0,68.2,136.9,bradford,1,1927-04-01
3905,1927.0,5.0,13.9,5.5,1.0,35.1,130.9,bradford,1,1927-05-01
3906,1927.0,6.0,14.9,7.4,0.0,82.4,182.5,bradford,1,1927-06-01
3907,1927.0,7.0,18.7,11.6,0.0,100.0,130.8,bradford,1,1927-07-01
3908,1927.0,8.0,17.9,11.7,0.0,147.0,104.2,bradford,1,1927-08-01
3909,1927.0,9.0,15.0,9.2,0.0,103.5,99.1,bradford,1,1927-09-01
3910,1927.0,10.0,13.2,6.5,0.0,95.0,71.8,bradford,1,1927-10-01
3911,1927.0,11.0,8.0,2.8,6.0,87.0,50.8,bradford,1,1927-11-01
3912,1927.0,12.0,2.5,-0.5,13.0,67.9,17.6,bradford,1,1927-12-01
3913,1928.0,1.0,7.4,0.9,8.0,206.3,30.7,bradford,1,1928-01-01
3914,1928.0,2.0,7.7,2.3,2.0,112.6,53.6,bradford,1,1928-02-01
3915,1928.0,3.0,7.8,2.3,5.0,87.2,55.2,bradford,1,1928-03-01
3916,1928.0,4.0,11.1,3.3,7.0,26.6,109.3,bradford,1,1928-04-01
3917,1928.0,5.0,13.9,5.6,0.0,48.4,119.3,bradford,1,1928-05-01
3918,1928.0,6.0,15.4,7.8,0.0,153.5,189.7,bradford,1,1928-06-01
3919,1928.0,7.0,18.8,11.3,0.0,19.8,241.5,bradford,1,1928-07-01
3920,1928.0,8.0,18.6,11.0,0.0,99.6,159.8,bradford,1,1928-08-01
3921,1928.0,9.0,15.9,8.5,0.0,12.3,109.0,bradford,1,1928-09-01
3922,1928.0,10.0,12.4,6.1,2.0,128.1,90.6,bradford,1,1928-10-01
3923,1928.0,11.0,9.8,4.8,3.0,154.6,48.1,bradford,1,1928-11-01
3924,1928.0,12.0,5.7,-0.1,16.0,51.2,25.2,bradford,1,1928-12-01
3925,1929.0,1.0,,,,56.0,,bradford,1,1929-01-01
3926,1929.0,2.0,,,,18.7,11.2,bradford,1,1929-02-01
3927,1929.0,3.0,,,,7.1,128.6,bradford,1,1929-03-01
3928,1929.0,4.0,,,,24.5,142.2,bradford,1,1929-04-01
3929,1929.0,5.0,,,,39.8,198.3,bradford,1,1929-05-01
3930,1929.0,6.0,,,,22.9,194.8,bradford,1,1929-06-01
3931,1929.0,7.0,,,,54.5,170.1,bradford,1,1929-07-01
3932,1929.0,8.0,,,,55.7,150.5,bradford,1,1929-08-01
3933,1929.0,9.0,,,,16.1,152.5,bradford,1,1929-09-01
3934,1929.0,10.0,12.0,5.2,4.0,92.3,94.1,bradford,1,1929-10-01
3935,1929.0,11.0,8.9,2.5,9.0,156.9,28.8,bradford,1,1929-11-01
3936,1929.0,12.0,7.2,2.4,6.0,187.5,33.4,bradford,1,1929-12-01
3937,1930.0,1.0,7.6,1.3,11.0,137.9,36.3,bradford,1,1930-01-01
3938,1930.0,2.0,3.8,-0.5,16.0,29.9,29.7,bradford,1,1930-02-01
3939,1930.0,3.0,7.4,1.0,11.0,73.7,94.2,bradford,1,1930-03-01
3940,1930.0,4.0,9.9,4.2,0.0,83.4,76.8,bradford,1,1930-04-01
3941,1930.0,5.0,13.7,5.7,0.0,39.6,154.1,bradford,1,1930-05-01
3942,1930.0,6.0,18.7,9.6,0.0,65.2,194.8,bradford,1,1930-06-01
3943,1930.0,7.0,17.5,11.1,0.0,147.6,149.2,bradford,1,1930-07-01
3944,1930.0,8.0,18.6,11.3,0.0,106.6,172.6,bradford,1,1930-08-01
3945,1930.0,9.0,15.7,9.9,0.0,123.8,110.0,bradford,1,1930-09-01
3946,1930.0,10.0,12.6,7.0,0.0,92.6,105.9,bradford,1,1930-10-01
3947,1930.0,11.0,8.5,2.6,6.0,113.7,54.0,bradford,1,1930-11-01
3948,1930.0,12.0,6.0,1.5,7.0,78.3,12.5,bradford,1,1930-12-01
3949,1931.0,1.0,5.5,0.0,16.0,64.9,45.0,bradford,1,1931-01-01
3950,1931.0,2.0,5.2,1.0,7.0,92.0,40.0,bradford,1,1931-02-01
3951,1931.0,3.0,6.4,-0.7,18.0,10.8,105.5,bradford,1,1931-03-01
3952,1931.0,4.0,10.0,3.8,1.0,91.5,104.7,bradford,1,1931-04-01
3953,1931.0,5.0,14.5,6.8,0.0,58.9,147.5,bradford,1,1931-05-01
3954,1931.0,6.0,16.7,9.8,0.0,131.0,134.5,bradford,1,1931-06-01
3955,1931.0,7.0,18.0,11.8,0.0,83.3,128.2,bradford,1,1931-07-01
3956,1931.0,8.0,16.9,9.9,0.0,83.7,141.8,bradford,1,1931-08-01
3957,1931.0,9.0,14.3,8.3,0.0,96.9,83.7,bradford,1,1931-09-01
3958,1931.0,10.0,12.2,4.6,6.0,32.0,115.1,bradford,1,1931-10-01
3959,1931.0,11.0,9.5,5.0,0.0,153.1,21.1,bradford,1,1931-11-01
3960,1931.0,12.0,7.3,2.4,10.0,37.5,34.9,bradford,1,1931-12-01
3961,1932.0,1.0,8.8,3.1,8.0,66.0,40.3,bradford,1,1932-01-01
3962,1932.0,2.0,5.8,0.4,14.0,19.4,43.7,bradford,1,1932-02-01
3963,1932.0,3.0,7.6,1.2,9.0,51.6,75.1,bradford,1,1932-03-01
3964,1932.0,4.0,9.5,2.4,5.0,79.7,113.5,bradford,1,1932-04-01
3965,1932.0,5.0,12.8,6.4,1.0,100.1,94.9,bradford,1,1932-05-01
3966,1932.0,6.0,17.8,8.8,0.0,14.6,175.3,bradford,1,1932-06-01
3967,1932.0,7.0,19.0,12.4,0.0,121.1,130.7,bradford,1,1932-07-01
3968,1932.0,8.0,19.6,12.4,0.0,24.4,128.6,bradford,1,1932-08-01
3969,1932.0,9.0,15.9,8.7,0.0,71.4,117.8,bradford,1,1932-09-01
3970,1932.0,10.0,11.4,4.7,2.0,110.6,81.2,bradford,1,1932-10-01
3971,1932.0,11.0,8.2,4.0,2.0,55.8,27.1,bradford,1,1932-11-01
3972,1932.0,12.0,7.3,3.6,2.0,37.3,28.5,bradford,1,1932-12-01
3973,1933.0,1.0,4.4,-0.3,16.0,62.8,22.3,bradford,1,1933-01-01
3974,1933.0,2.0,6.1,1.0,10.0,113.3,65.8,bradford,1,1933-02-01
3975,1933.0,3.0,10.1,2.1,3.0,32.2,125.9,bradford,1,1933-03-01
3976,1933.0,4.0,12.3,4.8,1.0,36.5,112.1,bradford,1,1933-04-01
3977,1933.0,5.0,15.6,7.7,0.0,71.2,135.5,bradford,1,1933-05-01
3978,1933.0,6.0,19.5,9.9,0.0,31.8,208.1,bradford,1,1933-06-01
3979,1933.0,7.0,21.4,12.4,0.0,57.0,201.2,bradford,1,1933-07-01
3980,1933.0,8.0,21.1,12.5,0.0,14.7,197.7,bradford,1,1933-08-01
3981,1933.0,9.0,18.9,10.2,0.0,42.0,149.6,bradford,1,1933-09-01
3982,1933.0,10.0,12.3,7.1,0.0,100.5,69.0,bradford,1,1933-10-01
3983,1933.0,11.0,7.6,3.2,2.0,55.8,41.2,bradford,1,1933-11-01
3984,1933.0,12.0,4.2,-0.1,12.0,14.3,14.8,bradford,1,1933-12-01
3985,1934.0,1.0,7.3,1.5,7.0,68.3,44.9,bradford,1,1934-01-01
3986,1934.0,2.0,7.0,1.5,8.0,3.3,72.9,bradford,1,1934-02-01
3987,1934.0,3.0,7.3,1.1,6.0,67.4,68.2,bradford,1,1934-03-01
3988,1934.0,4.0,10.7,3.9,2.0,72.3,108.2,bradford,1,1934-04-01
3989,1934.0,5.0,15.3,6.5,0.0,47.8,178.0,bradford,1,1934-05-01
3990,1934.0,6.0,18.3,9.5,0.0,42.5,174.1,bradford,1,1934-06-01
3991,1934.0,7.0,22.4,12.7,0.0,55.8,234.9,bradford,1,1934-07-01
3992,1934.0,8.0,18.6,10.7,0.0,45.3,153.6,bradford,1,1934-08-01
3993,1934.0,9.0,18.5,10.0,0.0,46.0,134.4,bradford,1,1934-09-01
3994,1934.0,10.0,12.6,7.4,0.0,74.1,76.4,bradford,1,1934-10-01
3995,1934.0,11.0,8.3,3.7,6.0,39.8,29.0,bradford,1,1934-11-01
3996,1934.0,12.0,9.3,5.2,0.0,140.3,8.8,bradford,1,1934-12-01
3997,1935.0,1.0,6.5,1.9,8.0,38.2,38.3,bradford,1,1935-01-01
3998,1935.0,2.0,7.5,2.7,3.0,111.7,42.0,bradford,1,1935-02-01
3999,1935.0,3.0,8.9,3.3,2.0,29.6,87.3,bradford,1,1935-03-01
4000,1935.0,4.0,10.7,3.9,2.0,105.5,135.3,bradford,1,1935-04-01
4001,1935.0,5.0,13.5,4.8,0.0,21.8,238.0,bradford,1,1935-05-01
4002,1935.0,6.0,18.7,10.3,0.0,79.0,171.3,bradford,1,1935-06-01
4003,1935.0,7.0,21.1,11.8,0.0,15.3,240.0,bradford,1,1935-07-01
4004,1935.0,8.0,21.4,11.4,0.0,33.3,201.6,bradford,1,1935-08-01
4005,1935.0,9.0,16.5,9.2,0.0,155.1,137.5,bradford,1,1935-09-01
4006,1935.0,10.0,11.8,6.1,2.0,176.1,68.8,bradford,1,1935-10-01
4007,1935.0,11.0,8.7,3.7,2.0,163.3,23.5,bradford,1,1935-11-01
4008,1935.0,12.0,4.5,-0.2,13.0,87.5,27.5,bradford,1,1935-12-01
4009,1936.0,1.0,5.0,0.5,8.0,98.9,32.0,bradford,1,1936-01-01
4010,1936.0,2.0,3.9,-1.3,17.0,60.4,43.4,bradford,1,1936-02-01
4011,1936.0,3.0,8.8,3.2,3.0,63.5,40.1,bradford,1,1936-03-01
4012,1936.0,4.0,9.4,2.1,7.0,40.9,160.6,bradford,1,1936-04-01
4013,1936.0,5.0,14.5,6.4,0.0,37.1,153.3,bradford,1,1936-05-01
4014,1936.0,6.0,18.1,9.6,0.0,121.4,172.3,bradford,1,1936-06-01
4015,1936.0,7.0,18.4,11.6,0.0,69.8,152.0,bradford,1,1936-07-01
4016,1936.0,8.0,19.4,11.6,0.0,43.1,166.6,bradford,1,1936-08-01
4017,1936.0,9.0,17.1,11.2,0.0,96.0,77.8,bradford,1,1936-09-01
4018,1936.0,10.0,12.5,5.9,0.0,66.8,93.2,bradford,1,1936-10-01
4019,1936.0,11.0,7.9,2.7,8.0,103.4,38.8,bradford,1,1936-11-01
4020,1936.0,12.0,7.7,2.0,6.0,75.6,31.5,bradford,1,1936-12-01
4021,1937.0,1.0,6.9,1.7,10.0,96.0,15.7,bradford,1,1937-01-01
4022,1937.0,2.0,6.8,1.6,6.0,131.5,61.0,bradford,1,1937-02-01
4023,1937.0,3.0,5.0,-0.6,19.0,84.1,61.6,bradford,1,1937-03-01
4024,1937.0,4.0,11.4,5.0,0.0,63.9,75.5,bradford,1,1937-04-01
4025,1937.0,5.0,15.5,7.6,0.0,62.3,160.7,bradford,1,1937-05-01
4026,1937.0,6.0,17.1,9.8,0.0,42.0,153.1,bradford,1,1937-06-01
4027,1937.0,7.0,19.6,12.4,0.0,54.0,129.1,bradford,1,1937-07-01
4028,1937.0,8.0,20.3,11.7,0.0,28.8,142.5,bradford,1,1937-08-01
4029,1937.0,9.0,16.4,8.9,0.0,37.1,102.5,bradford,1,1937-09-01
4030,1937.0,10.0,12.8,7.0,0.0,52.6,54.1,bradford,1,1937-10-01
4031,1937.0,11.0,7.7,2.2,9.0,43.8,48.4,bradford,1,1937-11-01
4032,1937.0,12.0,4.5,0.3,13.0,75.9,16.3,bradford,1,1937-12-01
4033,1938.0,1.0,7.8,3.0,1.0,109.5,41.1,bradford,1,1938-01-01
4034,1938.0,2.0,6.7,2.3,2.0,34.9,55.2,bradford,1,1938-02-01
4035,1938.0,3.0,12.5,5.3,0.0,9.7,117.4,bradford,1,1938-03-01
4036,1938.0,4.0,11.3,3.5,4.0,5.7,145.1,bradford,1,1938-04-01
4037,1938.0,5.0,14.2,6.3,1.0,104.1,146.5,bradford,1,1938-05-01
4038,1938.0,6.0,17.4,10.1,0.0,78.5,189.6,bradford,1,1938-06-01
4039,1938.0,7.0,17.9,10.9,0.0,92.0,127.2,bradford,1,1938-07-01
4040,1938.0,8.0,19.3,11.8,0.0,119.1,144.8,bradford,1,1938-08-01
4041,1938.0,9.0,16.6,9.7,0.0,41.5,86.4,bradford,1,1938-09-01
4042,1938.0,10.0,12.4,7.1,0.0,165.2,74.8,bradford,1,1938-10-01
4043,1938.0,11.0,10.8,6.0,0.0,108.7,42.1,bradford,1,1938-11-01
4044,1938.0,12.0,6.1,1.2,10.0,93.1,26.3,bradford,1,1938-12-01
4045,1939.0,1.0,5.4,0.9,12.0,178.8,22.7,bradford,1,1939-01-01
4046,1939.0,2.0,7.6,2.4,4.0,75.0,52.7,bradford,1,1939-02-01
4047,1939.0,3.0,7.9,2.7,2.0,62.1,97.4,bradford,1,1939-03-01
4048,1939.0,4.0,11.5,4.1,3.0,28.1,156.4,bradford,1,1939-04-01
4049,1939.0,5.0,15.0,6.8,0.0,27.0,162.1,bradford,1,1939-05-01
4050,1939.0,6.0,18.1,8.8,0.0,63.7,208.1,bradford,1,1939-06-01
4051,1939.0,7.0,18.4,11.5,0.0,149.6,147.7,bradford,1,1939-07-01
4052,1939.0,8.0,19.3,12.4,0.0,35.5,124.3,bradford,1,1939-08-01
4053,1939.0,9.0,16.7,10.6,0.0,30.4,80.6,bradford,1,1939-09-01
4054,1939.0,10.0,10.9,4.8,0.0,50.7,81.2,bradford,1,1939-10-01
4055,1939.0,11.0,10.0,5.0,0.0,120.3,34.5,bradford,1,1939-11-01
4056,1939.0,12.0,5.2,1.4,6.0,48.3,19.0,bradford,1,1939-12-01
4057,1940.0,1.0,0.7,-4.9,27.0,89.7,19.6,bradford,1,1940-01-01
4058,1940.0,2.0,3.2,-1.6,16.0,59.3,17.0,bradford,1,1940-02-01
4059,1940.0,3.0,8.9,1.9,11.0,53.4,92.1,bradford,1,1940-03-01
4060,1940.0,4.0,10.4,3.6,3.0,73.4,89.8,bradford,1,1940-04-01
4061,1940.0,5.0,16.9,7.2,0.0,14.2,193.7,bradford,1,1940-05-01
4062,1940.0,6.0,21.8,10.6,0.0,8.0,280.6,bradford,1,1940-06-01
4063,1940.0,7.0,18.4,10.9,0.0,72.9,152.2,bradford,1,1940-07-01
4064,1940.0,8.0,18.5,10.5,0.0,12.3,150.2,bradford,1,1940-08-01
4065,1940.0,9.0,15.8,8.2,0.0,67.6,136.2,bradford,1,1940-09-01
4066,1940.0,10.0,11.7,6.2,1.0,93.2,52.7,bradford,1,1940-10-01
4067,1940.0,11.0,8.6,4.1,1.0,140.6,32.4,bradford,1,1940-11-01
4068,1940.0,12.0,6.0,1.5,6.0,44.8,24.7,bradford,1,1940-12-01
4069,1941.0,1.0,1.4,-2.3,23.0,120.5,27.2,bradford,1,1941-01-01
4070,1941.0,2.0,4.7,-0.8,13.0,92.5,51.8,bradford,1,1941-02-01
4071,1941.0,3.0,7.4,0.9,6.0,88.9,79.4,bradford,1,1941-03-01
4072,1941.0,4.0,8.1,2.6,3.0,72.9,75.0,bradford,1,1941-04-01
4073,1941.0,5.0,12.3,4.8,2.0,48.5,119.9,bradford,1,1941-05-01
4074,1941.0,6.0,19.1,9.3,0.0,9.8,185.2,bradford,1,1941-06-01
4075,1941.0,7.0,22.2,12.5,0.0,33.0,202.3,bradford,1,1941-07-01
4076,1941.0,8.0,17.9,10.9,0.0,97.3,165.9,bradford,1,1941-08-01
4077,1941.0,9.0,17.6,11.2,0.0,6.2,46.1,bradford,1,1941-09-01
4078,1941.0,10.0,12.4,7.2,0.0,98.0,78.0,bradford,1,1941-10-01
4079,1941.0,11.0,8.6,3.0,5.0,84.8,28.9,bradford,1,1941-11-01
4080,1941.0,12.0,7.5,2.7,8.0,42.4,24.8,bradford,1,1941-12-01
4081,1942.0,1.0,2.8,-1.4,22.0,97.1,18.2,bradford,1,1942-01-01
4082,1942.0,2.0,2.1,-3.4,27.0,41.9,34.8,bradford,1,1942-02-01
4083,1942.0,3.0,7.0,0.6,11.0,69.4,35.2,bradford,1,1942-03-01
4084,1942.0,4.0,12.2,3.9,0.0,49.2,197.2,bradford,1,1942-04-01
4085,1942.0,5.0,14.4,6.0,0.0,89.6,180.6,bradford,1,1942-05-01
4086,1942.0,6.0,18.5,8.9,0.0,29.1,186.6,bradford,1,1942-06-01
4087,1942.0,7.0,18.8,10.9,0.0,56.7,175.7,bradford,1,1942-07-01
4088,1942.0,8.0,19.1,12.7,0.0,89.8,106.6,bradford,1,1942-08-01
4089,1942.0,9.0,16.1,8.3,0.0,43.3,122.5,bradford,1,1942-09-01
4090,1942.0,10.0,12.8,7.0,0.0,71.4,76.1,bradford,1,1942-10-01
4091,1942.0,11.0,7.6,2.7,4.0,33.6,38.3,bradford,1,1942-11-01
4092,1942.0,12.0,8.7,3.7,4.0,56.2,20.4,bradford,1,1942-12-01
4093,1943.0,1.0,5.7,0.9,13.0,121.3,28.9,bradford,1,1943-01-01
4094,1943.0,2.0,8.5,3.0,1.0,35.4,70.0,bradford,1,1943-02-01
4095,1943.0,3.0,9.9,2.5,6.0,21.7,105.6,bradford,1,1943-03-01
4096,1943.0,4.0,13.8,6.1,0.0,33.3,155.2,bradford,1,1943-04-01
4097,1943.0,5.0,16.1,5.9,1.0,65.2,209.5,bradford,1,1943-05-01
4098,1943.0,6.0,17.7,9.8,0.0,56.9,175.5,bradford,1,1943-06-01
4099,1943.0,7.0,19.9,10.7,0.0,40.8,203.3,bradford,1,1943-07-01
4100,1943.0,8.0,18.0,11.3,0.0,77.6,116.6,bradford,1,1943-08-01
4101,1943.0,9.0,15.6,9.0,0.0,87.7,111.0,bradford,1,1943-09-01
4102,1943.0,10.0,13.2,6.0,0.0,51.9,62.6,bradford,1,1943-10-01
4103,1943.0,11.0,8.4,3.5,3.0,64.5,59.1,bradford,1,1943-11-01
4104,1943.0,12.0,6.0,1.2,9.0,48.9,16.1,bradford,1,1943-12-01
4105,1944.0,1.0,8.2,2.6,6.0,123.9,22.1,bradford,1,1944-01-01
4106,1944.0,2.0,5.8,0.6,10.0,43.3,47.2,bradford,1,1944-02-01
4107,1944.0,3.0,8.1,1.3,9.0,8.6,92.3,bradford,1,1944-03-01
4108,1944.0,4.0,12.6,5.4,1.0,69.7,111.0,bradford,1,1944-04-01
4109,1944.0,5.0,14.4,6.1,1.0,45.5,159.4,bradford,1,1944-05-01
4110,1944.0,6.0,16.0,8.7,0.0,59.4,164.0,bradford,1,1944-06-01
4111,1944.0,7.0,18.8,12.2,0.0,78.0,100.0,bradford,1,1944-07-01
4112,1944.0,8.0,19.4,11.9,0.0,75.7,145.3,bradford,1,1944-08-01
4113,1944.0,9.0,15.2,8.4,0.0,125.2,113.7,bradford,1,1944-09-01
4114,1944.0,10.0,11.0,5.9,0.0,95.0,77.4,bradford,1,1944-10-01
4115,1944.0,11.0,8.4,2.4,6.0,149.9,26.9,bradford,1,1944-11-01
4116,1944.0,12.0,6.5,1.3,9.0,119.9,26.0,bradford,1,1944-12-01
4117,1945.0,1.0,3.7,-2.5,21.0,90.5,39.9,bradford,1,1945-01-01
4118,1945.0,2.0,9.6,3.4,4.0,101.8,53.4,bradford,1,1945-02-01
4119,1945.0,3.0,11.5,3.8,3.0,16.6,101.2,bradford,1,1945-03-01
4120,1945.0,4.0,13.3,4.7,3.0,55.8,165.1,bradford,1,1945-04-01
4121,1945.0,5.0,15.4,6.9,1.0,79.5,137.3,bradford,1,1945-05-01
4122,1945.0,6.0,17.7,9.8,0.0,72.7,166.9,bradford,1,1945-06-01
4123,1945.0,7.0,20.0,12.1,0.0,62.5,178.8,bradford,1,1945-07-01
4124,1945.0,8.0,18.9,10.9,0.0,93.7,147.5,bradford,1,1945-08-01
4125,1945.0,9.0,17.0,10.1,0.0,36.4,92.2,bradford,1,1945-09-01
4126,1945.0,10.0,14.3,8.2,0.0,145.8,77.0,bradford,1,1945-10-01
4127,1945.0,11.0,8.8,5.0,2.0,6.8,23.8,bradford,1,1945-11-01
4128,1945.0,12.0,7.0,1.8,7.0,49.0,21.8,bradford,1,1945-12-01
4129,1946.0,1.0,5.2,-0.7,18.0,93.5,18.2,bradford,1,1946-01-01
4130,1946.0,2.0,7.4,2.7,7.0,108.8,88.2,bradford,1,1946-02-01
4131,1946.0,3.0,8.1,1.7,8.0,33.6,94.4,bradford,1,1946-03-01
4132,1946.0,4.0,13.1,5.2,0.0,38.0,138.2,bradford,1,1946-04-01
4133,1946.0,5.0,13.7,5.5,1.0,50.7,175.5,bradford,1,1946-05-01
4134,1946.0,6.0,16.5,8.8,0.0,36.6,203.8,bradford,1,1946-06-01
4135,1946.0,7.0,19.7,11.6,0.0,79.0,180.1,bradford,1,1946-07-01
4136,1946.0,8.0,17.2,10.5,0.0,123.1,140.9,bradford,1,1946-08-01
4137,1946.0,9.0,16.1,10.0,0.0,134.7,106.5,bradford,1,1946-09-01
4138,1946.0,10.0,11.3,6.7,1.0,20.6,55.0,bradford,1,1946-10-01
4139,1946.0,11.0,9.8,5.6,0.0,149.5,24.1,bradford,1,1946-11-01
4140,1946.0,12.0,5.4,0.4,14.0,70.9,35.1,bradford,1,1946-12-01
4141,1947.0,1.0,3.6,-0.3,18.0,66.7,19.4,bradford,1,1947-01-01
4142,1947.0,2.0,-0.9,-3.8,28.0,116.9,26.0,bradford,1,1947-02-01
4143,1947.0,3.0,4.4,-0.9,16.0,148.7,52.0,bradford,1,1947-03-01
4144,1947.0,4.0,11.1,4.6,0.0,88.4,135.9,bradford,1,1947-04-01
4145,1947.0,5.0,17.3,7.6,0.0,108.8,165.2,bradford,1,1947-05-01
4146,1947.0,6.0,18.7,10.9,0.0,68.4,170.9,bradford,1,1947-06-01
4147,1947.0,7.0,19.7,12.9,0.0,43.0,141.2,bradford,1,1947-07-01
4148,1947.0,8.0,22.9,12.4,0.0,6.3,254.8,bradford,1,1947-08-01
4149,1947.0,9.0,18.2,10.1,0.0,41.1,140.2,bradford,1,1947-09-01
4150,1947.0,10.0,13.8,7.7,0.0,22.9,68.3,bradford,1,1947-10-01
4151,1947.0,11.0,9.1,3.7,9.0,94.1,82.9,bradford,1,1947-11-01
4152,1947.0,12.0,6.8,2.1,8.0,81.1,22.0,bradford,1,1947-12-01
4153,1948.0,1.0,6.4,2.1,3.0,204.4,33.7,bradford,1,1948-01-01
4154,1948.0,2.0,6.0,1.8,8.0,69.6,45.5,bradford,1,1948-02-01
4155,1948.0,3.0,11.4,3.2,2.0,33.2,119.7,bradford,1,1948-03-01
4156,1948.0,4.0,12.1,4.2,0.0,59.6,157.4,bradford,1,1948-04-01
4157,1948.0,5.0,15.3,5.7,0.0,26.0,242.9,bradford,1,1948-05-01
4158,1948.0,6.0,16.4,9.3,0.0,72.3,180.2,bradford,1,1948-06-01
4159,1948.0,7.0,18.9,11.7,0.0,26.9,172.8,bradford,1,1948-07-01
4160,1948.0,8.0,17.6,11.1,0.0,95.0,107.4,bradford,1,1948-08-01
4161,1948.0,9.0,15.9,10.1,0.0,30.8,77.5,bradford,1,1948-09-01
4162,1948.0,10.0,12.9,6.9,0.0,29.2,72.0,bradford,1,1948-10-01
4163,1948.0,11.0,8.8,3.8,7.0,32.7,39.6,bradford,1,1948-11-01
4164,1948.0,12.0,7.6,2.2,9.0,83.5,22.2,bradford,1,1948-12-01
4165,1949.0,1.0,7.6,2.2,7.0,36.7,47.0,bradford,1,1949-01-01
4166,1949.0,2.0,8.1,1.9,7.0,61.5,94.6,bradford,1,1949-02-01
4167,1949.0,3.0,6.8,1.4,10.0,26.0,91.3,bradford,1,1949-03-01
4168,1949.0,4.0,13.0,5.9,0.0,72.7,147.8,bradford,1,1949-04-01
4169,1949.0,5.0,15.1,6.0,0.0,62.3,232.5,bradford,1,1949-05-01
4170,1949.0,6.0,19.5,9.5,0.0,10.2,254.6,bradford,1,1949-06-01
4171,1949.0,7.0,20.7,11.9,0.0,84.2,190.3,bradford,1,1949-07-01
4172,1949.0,8.0,20.1,12.1,0.0,73.2,201.8,bradford,1,1949-08-01
4173,1949.0,9.0,19.1,11.8,0.0,20.6,120.8,bradford,1,1949-09-01
